rva	sub	name	lane	size	n_callees	n_blocking	blocking	arg_hint	n_callers_c2plus	notes
0040d270	track	Course::Finish	state-runnable-now	441	23	0		stack,ecx-this,eax-deref	1	course finish/transition handler; car-finish + lap-routing (440b); 2 call sites of 0x0042fe30 (medal-rank gate); tail: Replay::CreateOrLoad (00411d90) + DAT_006
0040d440	track	FUN_0040d440	state-runnable-now	34	1	0		-	0	Course::LoadCurrent: calls FUN_0040d270(PTR_PTR_005f2770 DAT_0063ba7c); saves DAT_0063ba7c→DAT_0063ba78; track_world_initial_sweep [merged-from-dup: calls FUN_0
0040d470	util	FUN_0040d470	state-runnable-now	288	5	0		stack,ecx-this,eax-deref	2	 vehicle camera matrix update (~284b); 4-car data collect; mode-toggle dispatch FUN_004671a0+FUN_00448220/FUN_004414b0; optional 6-float matrix scale by 005cc33
0040d590	frontend	FUN_0040d590	synthetic-candidate	850	3	0		stack,fpu	1	849b 3-way rank: compare FUN_00408ad0 floats with wrap; FUN_0040b290(-delta/+delta/+2delta) per rank; FUN_00422fd0 pre-rank; U-4204 U-4205; batch-frontend-s1-20
0040d8f0	gameplay	FUN_0040d8f0	state-runnable-now	337	9	0		stack,eax-deref	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
0040da50	util	FUN_0040da50	state-runnable-now	186	7	0		stack,ecx-this,eax-deref	1	 per-player HUD/state update (~274b); 4 players 007f1a14; FUN_0046c7b0/0046c770 active check; DAT_0063bc44[i] from FUN_00426c00 switch; FUN_0041eeb0; D-7725
0040dba0	util	FUN_0040dba0	state-runnable-now	40	2	0		-	1	 two-condition dispatch (40b); FUN_0042f6a0 in 3..5 AND 007f0fd0==4 or 7..10; calls FUN_004019d0; D-7726
0040dbd0	util	FUN_0040dbd0	state-runnable-now	32	2	0		eax-deref	0	122b switch on FUN_0042f6a0 (cases 2/6/10/default) gated by FUN_0042f500!=0 and DAT_007f0fd0!=2; sets DAT_0063ba8c=5 on every exit; U-3640; S-3650..S-3653; D-10
0040ddb0	util	FUN_0040ddb0	state-runnable-now	50	6	0		eax-deref	1	calls FUN_00417750+FUN_00426c50(table[DAT_0063ba78])+FUN_00475a60+FUN_0045bf30+thunk_00475ef0+FUN_004046a0; aggregator; U-3467
0040de10	util	FUN_0040de10	state-runnable-now	25	3	0		-	0	calls FUN_0040ddb0+Replay::StartLap; writes 1→DAT_0063ba8c; calls FUN_00405420; S-1603
0040de30	render	sub_0040de30	state-runnable-now	229	4	0		stack,eax-deref	0	promoted_from=re/analysis/render_frame_d3/0040de30.md; MinimapCameraOrthoSetup; saves frame matrix+viewwindow+projection; sets ortho 0.6×0.45; calls WorldRender
0040df20	render	sub_0040df20	state-runnable-now	57	4	0		stack	0	promoted_from=re/analysis/render_frame_d3/0040df20.md; MinimapCameraRestore; calls WorldRenderDispatch_End then restores projection+viewwindow+frame matrix from
0040e4b0	util	Race::GetSoleFinishedPlayer	synthetic-candidate	73	1	0		-	3	72B; iterates 4 slots via PTR_PTR_005f2770+0x34..0x44; counts FUN_0046c7b0==1; returns index iff count==1 else -1; callee of FUN_00448220 camera-follow path
0040e500	gameplay	FUN_0040e500	state-runnable-now	95	2	0		-	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
0040e560	util	FUN_0040e560	synthetic-candidate	37	5	0		-	1	mode-2 lap-complete transition (36b); resets HUD time display (FUN_004298e0); FUN_00429840(0xb)+FUN_00411870(0)+FUN_0041e130(0)+RaceMode::Set(7); caller: FUN_00
0040e590	util	FUN_0040e590	state-runnable-now	197	7	0		stack,ecx-this	1	race-start setup coordinator; 2360b; mod-12 round counter; 4-player slot assignment via FUN_0040b410 readiness codes; collision-resolution pass; score-sort path
0040fc00	util	Race::Tick	state-runnable-now	352	28	0		stack,ecx-this,eax-deref	0	race main tick (620b); delta-time ESI→007f1008/007f100c; button5/6 toggle DAT_005f29c0; 41-callee update sequence; mode switch FUN_0042f6a0; timers 007f0fec/ff4
004102f0	util	FUN_004102f0	state-runnable-now	172	8	0		-	0	race-start camera-init coordinator; 171b; DAT_005f29b8==100000 one-shot: FUN_00448700(0,0)+setter(1)+S-2930+D-7724; per-tick: FUN_0046baa0 reset per alive car; 
004103a0	util	TimeTrial::LapFinishProcessor	state-runnable-now	360	16	0		stack,ecx-this	0	lap-finish/race-completion monitor (359b); gates: FUN_00429860(S-2603)+FUN_00430820(S-2604); mode2→FUN_0040e560; lap-time FUN_0041da90(S-2605); complete→FUN_004
00410860	util	FUN_00410860	state-runnable-now	592	15	0		stack,eax-deref	0	591b score/timeout state-machine; counts FUN_0046c7b0(0..3)==1; threshold DAT_005f29b8>199 + per-player point checks at DAT_007f1a14/24/34/44; sets DAT_0063ba8c
00410b30	render	sub_00410b30	state-runnable-now	468	30	0		ecx-this,eax-deref	0	InGameRenderDispatcher; sequential render sub-passes; 5 callees in this batch; vtable[8]=SetRS open [UNCERTAIN]
00410d10	vehicle	FUN_00410d10	state-runnable-now	47	1	0		eax-deref	1	promoted_from=re/analysis/vehicle_damage_d2/0x00410d10.md; 1080b DAMAGE_FN; per-step per-mode collision/elimination dispatcher; switch DAT_007f0fd0 (cases 4/5/7
004111c0	util	FUN_004111c0	state-runnable-now	145	6	0		stack,eax-deref	1	race-phase state machine (11 states); DAT_0063ba8c dispatcher; 13730 bytes; 58 bulk callees D-3280; S-1123..S-1133
00411350	vehicle	Replay::TimeFormat	state-runnable-now	87	1	0		stack,ecx-this,eax-deref,fpu	4	c3-batch-j-s3 REFUSED-promote: implicit-ST0 FPU input arg (param_1 raw_ticks pushed as float; decompiler `extraout_ST0` confirms FPU read); current diff_templat
004113b0	boot	FUN_004113b0	state-runnable-now	260	4	0		stack,ecx-this,eax-deref	0	depth-1 of sub_00402750; stack-cookie; scans table@0x5f29d0 summing FUN_00482900(v,10); sum==0x24a3c: alloc 0x24a3c bytes via 0x7d3ff8+0x108; else error+infloop
00411530	vehicle	Replay::GetTimeAtIdx	state-runnable-now	65	1	0		stack,ecx-this,eax-deref	2	c3-batch-j-s3 REFUSED-promote: 5-arg (replay_obj int idx 3 out-ptrs) with implicit-ST0 float pass-through to TimeFormat; current diff_template.js arg_types do n
00411870	vehicle	Replay::LapFinish	state-runnable-now	623	7	0		stack,ecx-this,eax-deref	2	promoted_from=re/analysis/replay_record/notes.md; records final frame WriteFrame(param_4=0xffffffff); compares *(+0x174) cur vs best @ 0x004119c0; if new best: 
00411ae0	vehicle	Ghost::PlaybackTick	state-runnable-now	497	4	0		stack,ecx-this	2	promoted_from=re/analysis/replay_record/notes.md; advances DAT_0063bb1c; ReadFrame(DAT_0063bb0c/10 time) @ 0x00411b30/50; applies via S-1569 S-1570; clamps at *
00411ce0	vehicle	Ghost::SetupRender	state-runnable-now	127	3	0		ecx-this,eax-deref	1	promoted_from=re/analysis/replay_record/notes.md; mode==2: 5 vtable calls (DAT_007d3ff8+0x20) params (10,5)(0xb,6)(8,1)(6,1)(0x14,2); if ghost/best: S-1571; if 
00411d90	vehicle	Replay::CreateOrLoad	state-runnable-now	410	12	0		stack,ecx-this,eax-deref	1	promoted_from=re/analysis/replay_record/notes.md; mode==2: lookup duration from DAT_005f29d0 table; try Replay::Load from global buf; if ok: extract best time; 
00411f30	vehicle	FUN_00411f30	state-runnable-now	216	10	0		stack	1	promoted_from=re/analysis/powerups/0x00411f30.md; LaserTower + laser beam init; loads lazer.dff + LaserTower.dff; 6 beam entries x 44 bytes at 0x0063bb3c; color
00412010	gameplay	FUN_00412010	callee-blocked	61	1	1	004e6e00:C1	eax-deref	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
00412050	render	FUN_00412050	state-runnable-now	165	3	0		stack	1	6-iter loop (0xcafe..0xcb0a); fills stride-0xb table at DAT_0063bb60; FUN_004b3f90x2+FUN_0047fad0x2+FUN_0047cdc0x2 per iter
00412100	render	FUN_00412100	indirect-dispatch	38	0	0		eax-deref	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334 | reclass gameplay
00412190	render	FUN_00412190	state-runnable-now	1159	14	0		stack,ecx-this,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00412620	render	FUN_00412620	state-runnable-now	606	9	0		stack,ecx-this,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00412880	render	thunk_FUN_00412190	synthetic-candidate	5	1	0		-	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00412890	boot	FUN_00412890	state-runnable-now	86	1	0		ecx-this,eax-deref	0	"fills short[] index buffer DAT_0089d4a2..0x8a94a2 (stride 6 shorts; pattern sVar3*4+{0 1 3 0 2 3}); FUN_0040bb30(""headlight"")→DAT_0063bc54"
004128f0	hud	FUN_004128f0	state-runnable-now	1015	1	0		stack,ecx-this,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00412cf0	hud	FUN_00412cf0	state-runnable-now	313	3	0		stack,ecx-this,eax-deref,fpu	1	312b; appends label-trail record to float array; cap 0x7f; lerp pos+dist-alpha+color bytes+attenuation; Vec3Magnitude; FUN_004726f0 angle
00412e30	render	FUN_00412e30	state-runnable-now	244	2	0		stack,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00412f30	util	FUN_00412f30	oversize	2768	14	0		stack,ecx-this,eax-deref	1	1744b; per-player distance/attenuation+screen-proj; events 0x19-0x1c/0x37-0x3a/0x2a→DAT_0089bea0/a8a0 arrays; Vec3Magnitude; D-9340
00413a00	render	FUN_00413a00	state-runnable-now	64	1	0		stack,ecx-this	1	clears DAT_008a94a0; loops DAT_0063bc58 times calling FUN_004128f0(1.6f)
00413a40	render	FUN_00413a40	indirect-dispatch	310	0	0		stack,ecx-this,eax-deref	1	"guard DAT_008a94a0!=0; SetRS sequence; DrawIndexedPrimitive vtable[0x34](3,verts*4,idx*6) [UNCERTAIN slot],&DAT_00828320,count*4,&DAT_0089d4a0,count*6)"""
00413b80	hud	FUN_00413b80	synthetic-candidate	43	3	0		-	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00413bb0	hud	FUN_00413bb0	synthetic-candidate	12	1	0		-	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00413cb0	hud	FUN_00413cb0	state-runnable-now	622	14	0		stack,ecx-this,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00413f50	hud	FUN_00413f50	state-runnable-now	64	1	0		ecx-this,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00414060	util	FUN_00414060	state-runnable-now	186	4	0		stack,eax-deref,fpu	0	185b fastcall(param_1); fVar2 from DAT_0089a384[FUN_00413fa0]; FUN_0042f6a0 cases 6/10 override via FUN_00431d80/FUN_0042fe80; clamps DAT_0089a360 to [DAT_005d7
00414180	util	FUN_00414180	state-runnable-now	155	2	0		stack,fpu	0	154b record-init loop at DAT_0089a4c0 stride 0x74 (0x1d dwords); 4 records to 0x89a690; per-record writes (uVar1=*0x5f2eb4[iVar2], uVar3=FUN_004a2c48) at offset
00414220	util	FUN_00414220	state-runnable-now	213	2	0		-	1	212b winner-add / loser-sub accumulator into _DAT_0089a380; selects coef by DAT_0089a368∈{0,1,2}; FUN_0040e4b0==-1 early-out; FUN_0040e470(0..3)==1 marks winner
00414300	ai	FUN_00414300	state-runnable-now	398	2	0		stack,ecx-this,eax-deref,fpu	2	pursuit-lead calculator: foot-of-perp from target onto travel line; radius gate; velocity dot check; writes lead point to param_6; D-5560 | C1->C2 batch_ak swee
00414490	ai	FUN_00414490	state-runnable-now	214	3	0		stack,ecx-this,eax-deref,fpu	1	velocity-gated alt targeting: exclusion gate for bomb/deathmatch modes; no-powerup check; dot(norm_vel norm_delta)>threshold; writes target to param_6 | C1->C2 
00414570	ai	FUN_00414570	state-runnable-now	821	12	0		stack,ecx-this,eax-deref,fpu	3	ahead-in-race targeting: finds vehicle ahead on spline within 2.0 progress; angle-gates via acos; writes adjusted target to param_3; returns 1 on hit | C1->C2 b
004148b0	ai	FUN_004148b0	state-runnable-now	441	4	0		stack,ecx-this,eax-deref,fpu	1	leader-ranking AI timer: accumulates DAT_0089a4c8[v*0x1d] when last-place; returns 1 after threshold; uses DAT_005f2dd8 limit table; U-1431 | C1->C2 batch_ak sw
00414a70	ai	FUN_00414a70	state-runnable-now	447	9	0		stack,eax-deref	3	closest-vehicle targeting: returns 1 if FUN_00414300 succeeds+speed diverged; returns 2 if target inactive+close; mode-2 dispatch | C1->C2 batch_ak sweep-202606
00414c30	ai	FUN_00414c30	state-runnable-now	720	8	0		stack,eax-deref,fpu	3	obstacle-avoidance targeting: iterates FUN_00484c70 world-objects; types 0xA/0xD obstacles 0x15 triggers 0x7 bombs; returns 1 or 2 | C1->C2 batch_ak sweep-20260
00414f00	ai	FUN_00414f00	state-runnable-now	274	8	0		stack,ecx-this,eax-deref,fpu	2	powerup-seek targeting: checks FUN_00452eb0 range gate; FUN_00452ea0 flag; sets param_3 to DAT_00684dac+0x30; fallback to vehicle-0 pos | C1->C2 batch_ak sweep-
004150e0	ai	FUN_004150e0	state-runnable-now	176	1	0		stack,ecx-this,eax-deref	3	track-wall lateral-zone query: 128x128 tile grid DAT_007f1a9c + 8x8 sub-cell DAT_007f9a9c; returns 1 if tile type 0 or 3 at position; U-1427 | C1->C2 batch_ak s
00415190	ai	FUN_00415190	synthetic-candidate	105	2	0		stack,fpu	0	track progress range check: if v is last-place finds active vehicle; checks its progress in [min,max); gates powerup cases 10/0xb/0xc/0x10/0x11 | C1->C2 batch_a
00415200	ai	FUN_00415200	synthetic-candidate	32	1	0		-	0	vehicle-0 last-place guard: FUN_00442cc0(0)==0.0 → return 1; gates powerup cases 7/9/0xb/0x10/0x11 in FUN_00415220 | C1->C2 batch_ak sweep-20260603-0116
00415220	ai	FUN_00415220	state-runnable-now	177	1	0		stack,eax-deref	3	AI powerup-activation: switches on DAT_0088fc88[v*0x2d] powerup type (7/9/10/0xb-0xc/0x10-0x13); writes fire-byte to ctrl-output+3; manages ready/cooldown/armed
00415880	ai	FUN_00415880	state-runnable-now	1152	13	0		stack,ecx-this,eax-deref,fpu	3	ram-from-behind targeting: latches via DAT_0089a4dc/a4e0[v*0x74]; gates on FUN_0046cc10==4; velocity dot-product alignment check; returns 1 on latch | C1->C2 ba
00415d00	ai	FUN_00415d00	state-runnable-now	282	4	0		stack,eax-deref,fpu	3	wall-ahead trajectory check: steps 2x velocity forward ray-marching FUN_00443d10; returns 1 if tile 0 or 3 found; suppresses mode-2 | C1->C2 batch_ak sweep-2026
00415e20	ai	FUN_00415e20	state-runnable-now	567	4	0		stack,eax-deref,fpu	3	steering angle calculator: acos of bearing-to-target vs heading; returns angle [0 2pi] via ST0; drives steer output in FUN_00416250; U-1428 | C1->C2 batch_ak sw
00416060	ai	FUN_00416060	state-runnable-now	384	2	0		stack,ecx-this,eax-deref	3	line-of-sight check: ray-march from pos_a to pos_b sampling tile grid; returns 0 if wall/boundary (type 0 or 3) blocks line; 1 if clear | C1->C2 batch_ak sweep-
004161e0	ai	FUN_004161e0	state-runnable-now	70	2	0		stack,eax-deref	3	spline target-point init: reads vehicle x/z; calls FUN_00443dc0 to find closest spline point; writes index to *param_2 | C1->C2 batch_ak sweep-20260603-0116
00416250	ai	FUN_00416250	state-runnable-now	2015	23	0		stack,ecx-this,eax-deref,fpu	0	primary AI control step: spline-distance via FUN_00443440(f10.0); behavior mode 0-10 decision tree; writes steer/accel/brake to param_3[0/1/4/5]; stores mode to
00416a30	ai	FUN_00416a30	state-runnable-now	1871	19	0		stack,ecx-this,eax-deref,fpu	0	AI control step mode-4/9 variant: near-identical to FUN_00416250 but omits modes 5/10 and bomb-target path; no behavior-mode commit to 0x89a52c; U-0417 | C1->C2
00417180	ai	FUN_00417180	state-runnable-now	486	2	0		stack,eax-deref	1	AI spline-bank switcher: advances spline index; cycles type 0/1/2/3 on count-check failure; switch timer up to 9000 (DAT_007f1008/frame); random variation via F
00417370	gameplay	FUN_00417370	state-runnable-now	44	1	0		stack	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
004173b0	gameplay	FUN_004173b0	state-runnable-now	41	1	0		stack	0	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
004173e0	render	FUN_004173e0	state-runnable-now	99	0	0		stack,eax-deref	0	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00417640	ai	FUN_00417640	state-runnable-now	237	8	0		stack,eax-deref,fpu	0	post-step powerup override: gates on FUN_00426c00==0x21 + mode!=10 + FUN_00452ea0; brakes when closing on target; U-0422..U-0426
00417740	gameplay	FUN_00417740	state-runnable-now	16	1	0		stack,eax-deref	3	promoted_from=re/analysis/bucket_00412130/0x00417740.md; batch-ab; batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprit
00417750	gameplay	FUN_00417750	state-runnable-now	91	3	0		stack,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
004177b0	ai	FUN_004177b0	state-runnable-now	1339	11	0		stack,eax-deref,fpu	1	AI pre-tick: updates DAT_0089a880 race-angle array; mode-4/9 speed rubber-banding; slow-line toggle timer 180000 ticks; probability tables DAT_005f30a0/005f3180
00417cf0	ai	FUN_00417cf0	state-runnable-now	171	2	0		stack,ecx-this,eax-deref,fpu	1	angle-gated targeting (mode-8 variant): FUN_00417730 race-angle diff; dead-zone [_DAT_005cd0ec 005cd0fc]; returns 1+pos if outside dead-zone
00417da0	ai	FUN_00417da0	state-runnable-now	1980	23	0		stack,ecx-this,eax-deref,fpu	0	AI control step mode-8 variant: identical to FUN_00416250 except FUN_00417cf0 replaces FUN_004148b0 and no DAT_0089a368 debug override; U-0427
00418560	ai	FUN_00418560	state-runnable-now	446	4	0		stack,ecx-this,eax-deref	1	per-vehicle AI update: selects spline (race/inside/slow/cheat lines) by type; dispatches FUN_00416250 or FUN_00416a30; writes control output to 0x7f1038+slot*0x
00418860	ai	FUN_00418860	state-runnable-now	280	7	0		-	2	AI tick loop: guards DAT_00801ca0>3; iterates 4 AI slots; calls FUN_004177b0 then FUN_00418560 per vehicle; mode-7 forces extra step on vehicle 0; U-3612 U-3613
00418980	boot	thunk_FUN_0041a060	synthetic-candidate	5	1	0		-	0	promoted_from=re/analysis/boot_app_init_d3/0x00418980.md; batch_u_s5_2026-05-18; 4-byte thunk→0x41a060; loads shockwave/crosshair/exocet.dff/airstrike handles; 
00418990	hud	thunk_FUN_004194f0	synthetic-candidate	5	1	0		-	0	4b thunk to FUN_004194f0; two pointer-iterating loops (record strides 0x6c & 0x54) sandwiching FUN_00418e30+00418e50; bounds 0x63c1c8/0x63bfd8; U-3649; S-3673..
004189a0	util	FUN_004189a0	synthetic-candidate	24	3	0		-	1	 game_mode==6 conditional dispatch (24b); FUN_0042fe50 check; calls FUN_0041a180 in replay; D-7730
004189c0	render	FUN_004189c0	synthetic-candidate	24	3	0		-	1	promoted_from=re/analysis/c0_promotion_render_a/0x004189c0.md; FUN_0040e350(); if==6: FUN_0042fe50(); if!=0: FUN_00419530(); 3-level guard chain
004189e0	boot	thunk_FUN_004196f0	synthetic-candidate	5	1	0		-	1	promoted_from=re/analysis/boot_app_init_d3/0x004189e0.md; batch_u_s5_2026-05-18; 4-byte thunk→0x4196f0; teardown for thunk_FUN_0041a060; loops 0x63bf70+0x63bde0
004189f0	frontend	thunk_FUN_00419760	synthetic-candidate	5	1	0		-	1	4-byte thunk to FUN_00419760; no own logic; called by FUN_00422fd0; batch-frontend-s1-20260525
00418a70	render	FUN_00418a70	callee-blocked	40	1	1	005592f0:C1	stack,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00418aa0	render	FUN_00418aa0	state-runnable-now	299	5	0		stack,ecx-this,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00418bd0	render	FUN_00418bd0	state-runnable-now	243	3	0		stack,ecx-this,eax-deref	0	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
